target
0.0
-0.03125
-0.03125
0.0
0.0
-0.03125
0.032258064516129004
0.032258064516129004
0.0
0.03125
0.06451612903225801
0.03125
0.03125
0.03125
0.0
0.0
0.0
-0.030303030303030276
-0.06060606060606055
-0.030303030303030276
-0.030303030303030276
-0.06060606060606055
-0.03125
0.032258064516129004
0.0
0.0
0.0
0.0
-0.03125
-0.03125
-0.03125
0.0
-0.06451612903225812
-0.032258064516129004
-0.032258064516129004
-0.032258064516129004
-0.032258064516129004
0.0
-0.033333333333333326
-0.033333333333333326
0.0
-0.033333333333333326
0.034482758620689724
0.0
0.0
-0.033333333333333326
0.0
-0.033333333333333326
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.034482758620689724
0.034482758620689724
0.0
0.0
0.0
-0.033333333333333326
0.0
0.0
0.034482758620689724
0.0
0.0
-0.033333333333333326
0.034482758620689724
0.0
0.034482758620689724
0.034482758620689724
0.034482758620689724
0.0
0.0
0.0
0.0
0.0
0.0
-0.033333333333333326
-0.033333333333333326
-0.033333333333333326
-0.033333333333333326
-0.033333333333333326
0.0
0.0
0.0
-0.03448275862068961
-0.13793103448275867
-0.10344827586206895
-0.06896551724137934
-0.06896551724137934
-0.0357142857142857
0.1200000000000001
0.07692307692307687
0.11111111111111116
0.11111111111111116
0.07407407407407418
0.0
0.0
-0.06666666666666665
-0.033333333333333326
0.0
0.03571428571428581
0.03571428571428581
0.03571428571428581
0.0
0.0
0.0
-0.03448275862068961
-0.03448275862068961
0.0
-0.03448275862068961
-0.03448275862068961
0.0
0.0
-0.03448275862068961
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.0357142857142857
0.0
0.0
0.0
0.0
0.03703703703703698
0.03571428571428581
0.0
0.0
0.0
0.0
-0.03448275862068961
0.0
0.0
0.0
0.0
0.0
0.0
0.03571428571428581
0.03571428571428581
0.03571428571428581
0.0
0.0714285714285714
0.06896551724137923
0.06896551724137923
0.31034482758620685
0.1785714285714286
0.06666666666666665
0.032258064516129004
0.19047619047619047
0.30612244897959173
0.4375
0.23529411764705888
0.21568627450980382
0.56
0.359375
0.13043478260869557
0.12698412698412698
0.09677419354838701
-0.15384615384615385
-0.2183908045977011
-0.08974358974358976
0.014084507042253502
0.13235294117647056
0.1515151515151516
0.08823529411764697
-0.04225352112676062
0.02777777777777768
-0.07792207792207795
0.026315789473684292
0.04054054054054057
0.10294117647058831
0.0
0.0
-0.10256410256410253
-0.1558441558441559
-0.17333333333333334
-0.16216216216216217
-0.22535211267605637
-0.12857142857142856
-0.10769230769230764
0.032258064516129004
0.032258064516129004
0.18181818181818188
0.06557377049180335
0.10344827586206895
0.0
-0.015625
-0.06153846153846154
0.06153846153846154
0.0625
0.03125
0.04761904761904767
0.06557377049180335
-0.02898550724637683
-0.02941176470588236
0.045454545454545414
0.06060606060606055
0.10769230769230775
0.05970149253731338
0.06060606060606055
0.04347826086956519
0.014285714285714235
-0.05555555555555558
-0.15492957746478875
-0.2142857142857143
-0.25
-0.23943661971830987
-0.17647058823529416
-0.06666666666666665
-0.018181818181818188
0.0185185185185186
0.0
-0.0357142857142857
-0.0357142857142857
0.0
-0.036363636363636376
-0.01851851851851849
-0.03703703703703709
-0.05555555555555558
-0.05555555555555558
-0.037735849056603765
-0.05660377358490565
-0.05769230769230771
0.019607843137254832
-0.019607843137254943
0.0
0.0
0.0
-0.05769230769230771
-0.020000000000000018
-0.07843137254901966
-0.07999999999999996
-0.08163265306122447
-0.061224489795918324
0.0
0.02127659574468077
0.0
0.022222222222222143
0.0652173913043479
0.0
0.0
0.08695652173913038
0.15217391304347827
0.20408163265306123
0.1020408163265305
0.16666666666666674
0.24
0.15094339622641506
0.05084745762711873
0.33333333333333326
0.2678571428571428
0.06451612903225801
0.08196721311475419
0.0
-0.08333333333333337
-0.09859154929577463
-0.015151515151515138
-0.030303030303030276
0.016129032258064502
-0.045454545454545414
-0.03125
0.0
0.0
0.031746031746031855
0.04761904761904767
-0.08064516129032262
-0.15384615384615385
-0.125
-0.15384615384615385
-0.19696969696969702
-0.07017543859649122
-0.036363636363636376
